,camera_cut,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,constant
700,0.9999999999999998,-0.06826527871831253,0.058280417288733906,-0.042706441660635655,0.023036902023941236,-0.0011581147156999579,-0.02083173623453572,0.04082381575167678,-0.05690087580138602,0.06752112020624222,-0.07166606348593632,0.06893820400245111,-0.059599144518429376,0.04454450439267549,-0.025218029342787163,0.0034731356813753537,1.0
702,0.9999999999999998,-0.06844021685964584,0.05894747019406641,-0.04408927221046969,0.025218029342787236,-0.004051418949923386,-0.01748395520961489,0.037427924170342575,-0.05396517008749794,0.06559045808653145,-0.07124564408405164,0.07041598800615657,-0.06317700588910694,0.050187596342345084,-0.032630067009328786,0.012102519871208781,1.0
704,0.9999999999999998,-0.06861069115132082,0.05959914451842946,-0.04544622332846664,0.02737284223553126,-0.006938117942762303,-0.01409512942199205,0.03391244759221851,-0.05080427754231204,0.06331343015606111,-0.07036079197473206,0.07133841590375213,-0.06616196632327886,0.05527799437736064,-0.03962541583223456,0.020554514651450365,1.0
706,0.9999999999999998,-0.06877669047455902,0.06023527024899078,-0.04677649851420361,0.029499092205121497,-0.009813505357032454,-0.010673214368499603,0.030288618225999372,-0.04743138799503053,0.060702060795332316,-0.06901727528971525,0.07169821270017086,-0.0685260126884466,0.05975964018407145,-0.04611474458791302,0.028705237196053165,1.0
708,0.9999999999999998,-0.06893820400245108,0.06085568142933152,-0.04807931692544242,0.03159456055925101,-0.012672893297411154,-0.0072262432252509605,0.026568014475583903,-0.04386057589975481,0.05777013995325227,-0.06722385208150435,0.07149254075365687,-0.07024695898063411,0.06358317936925102,-0.05201518397381522,0.036435220495226496,1.0
710,0.9999999999999998,-0.06909522120066301,0.061460216202741974,-0.04935391383646682,0.03365706072551144,-0.015511619953359432,-0.0037623079892182055,0.022762523946213968,-0.04010674160535047,0.054533150326072304,-0.06499221323179284,0.07072302215564971,-0.07130865453467526,0.06670650497831057,-0.05725138485676409,0.04363116441080233,1.0
712,0.9999999999999998,-0.0692477318281231,0.06204871685444773,-0.05059954108695968,0.035684440533030305,-0.018325057199516694,-0.000289540481724051,0.018884305462692656,-0.0361855491790041,0.05100818559737656,-0.062336906241502836,0.06939572593768999,-0.07170113559430438,0.06909522120066294,-0.06175648048805446,0.05018759634234507,1.0
714,0.9999999999999998,-0.06939572593768999,0.06262102985275542,-0.05181546752115665,0.03767458445821159,-0.02110861814117787,0.003183906741556525,0.014945750221036688,-0.03211336104292141,0.04721386017087161,-0.059275240399228615,0.06752112020624224,-0.0714207188196015,0.07072302215564973,-0.06547294039775116,0.05600841716324784,1.0
716,0.9999999999999998,-0.06953919387680141,0.0631770058891068,-0.05300097941701844,0.039625415832234626,-0.023857764592547622,0.006649879529269946,0.010959442197685854,-0.027907169696919174,0.043170210872659494,-0.05582717394627299,0.06511398958293839,-0.07047003585424763,0.07157198158762876,-0.06835330506388138,0.061008309767672526,1.0
718,0.9999999999999998,-0.06967812628810371,0.06371649991703143,-0.05415538090517005,0.04153489900801015,-0.02656801447558417,0.010100241276803913,0.006938117942762145,-0.02358452681181587,0.038898591142074036,-0.05201518397381483,0.06219331860137243,-0.06885800862818449,0.07163275027994018,-0.07036079197473212,0.0651139895829384,1.0
720,0.9999999999999998,-0.06981251411006228,0.06423937118998732,-0.055277994377360445,0.04340104148433041,-0.029234949127367075,0.013526892027513865,0.002894625885848182,-0.019163469989504543,0.034421558269830836,-0.04786411990031838,0.05878214198007162,-0.06659976562745802,0.07090465901371536,-0.07146976534477885,0.06826527871831266,1.0
722,0.9999999999999998,-0.06994234857755242,0.06474548329807965,-0.05636816088420413,0.04522189598499786,-0.031854220504075076,0.016921787487918397,-0.0011581147157000676,-0.014662447495323552,0.029762754278959077,-0.04340104148433009,0.05490736295251077,-0.06371649991703134,0.06939572593768993,-0.07166606348593631,0.07041598800615662,1.0
724,0.9999999999999998,-0.07006762122243115,0.06523470420364828,-0.05742524052196965,0.04699556249076231,-0.03442155826983085,0.0202769579122191,-0.005207155054740324,-0.010100241276803772,0.024946781077550093,-0.03865504242861469,0.050599541086959764,-0.0602352702489907,0.06712256826786003,-0.07094717965356864,0.07153459400715086,1.0
726,0.9999999999999998,-0.07018832387408944,0.06570690627571465,-0.058448612808189054,0.04872019022194722,-0.03693277675885494,0.023584526811816005,-0.009239558146743768,-0.005495888590019507,0.019999070542604268,-0.03365706072551132,0.04589265126958834,-0.0561887471226946,0.06411021928939394,-0.06932229405783993,0.07160470105657492,1.0
728,0.9999999999999998,-0.07030444865998516,0.06616196632327877,-0.05943767704586741,0.05039397956969451,-0.039383781799575496,0.026836729445895158,-0.013242440164420442,-0.0008686025605857924,0.014945750221036707,-0.028439676979826807,0.04082381575167682,-0.05161490618003057,0.06039185267607875,-0.06681215663161842,0.07062528157932552,1.0
730,0.9999999999999998,-0.07041598800615655,0.06659976562745812,-0.060391852676078814,0.052015183973814924,-0.04177057738957225,0.03002593104968103,-0.017203011602505838,0.003762307989218346,0.009813505357032315,-0.023036902023941225,0.03543301137421529,-0.04655667181319073,0.05600841716324766,-0.06344882205199653,0.0686106911513208,1.0
732,0.9999999999999998,-0.0705229346377162,0.0670201899724598,-0.061310579618741416,0.053582111745282796,-0.044089272210469675,0.03314464475756021,-0.021108618141177853,0.00837751911265016,0.004629437974348257,-0.017483955209614925,0.029762754278959323,-0.04106151432962322,0.05100818559737641,-0.05927524039922863,0.06559045808653126,1.0
734,0.9999999999999998,-0.07062528157932553,0.06742312967537785,-0.0621933186013725,0.0550931278314741,-0.0463360859721573,0.036185549179004226,-0.024946781077550207,0.012957772373815332,-0.000579076242282497,-0.011817034821759108,0.023857764592547265,-0.0351810044546636,0.045446223328466345,-0.05434470868040314,0.0616088506337099,1.0
736,0.9999999999999998,-0.07072302215564975,0.06780847961480792,-0.06303955147562924,0.05654665552230572,-0.04850735557599572,0.03914150558602606,-0.028705237196052752,0.017483955209615026,-0.005784532510882125,-0.0060730821107817376,0.017764613728258785,-0.028970329352738616,0.03938378179957552,-0.048720190221947145,0.05672422812651619,1.0
738,0.9999999999999998,-0.07081614999179325,0.06817613925827215,-0.06384878152145056,0.057941178095496024,-0.050599541086959667,0.042005574671825294,-0.03237197795031749,0.02193718068299357,-0.010959442197685975,-0.0002895404817240861,0.011531357087057695,-0.022487774709161145,0.03288762401162683,-0.042473510622373194,0.05100818559737642,1.0
740,0.9999999999999998,-0.07090465901371538,0.06852601268844655,-0.06462053373862067,0.05927524039922869,-0.05260923150497905,0.04477103284127828,-0.035935287831375104,0.026298866294687213,-0.01607647797732361,0.005495888590019612,0.005207155054740219,-0.015794177733055508,0.026029289291858843,-0.03568444053303022,0.04454450439267527,1.0
742,0.9999999999999998,-0.07098854344862661,0.06885800862818457,-0.06535435512558396,0.060547450370570105,-0.05453315032607256,0.04743138799503064,-0.039383781799575586,0.03055081152461196,-0.021108618141177832,0.011245491325284242,-0.0011581147157002872,-0.008952356214848311,0.01888430546269246,-0.028439676979826606,0.03742792417034263,1.0
744,0.9999999999999998,-0.07106779782536506,0.06917204046433006,-0.06604981494534674,0.061756480488054495,-0.056368160884204196,0.04998039477013787,-0.04270644166063573,0.03467527377932046,-0.02602928929185915,0.01692178748791861,-0.007514250678646401,-0.002026518996482266,0.01153135708705721,-0.020831736234535544,0.029762754278958893,1.0
746,0.9999999999999998,-0.07114241697475329,0.06946802627031344,-0.06670650497831056,0.06290106915692166,-0.05811127146515484,0.05241206920147576,-0.045892651269588615,0.038655042428614776,-0.030812506670267845,0.022487774709161454,-0.013811123324903323,0.004918336613052891,0.004051418949923026,-0.012957772373814763,0.021661344871709853,1.0
748,0.9999999999999998,-0.07121239602993557,0.06974588882752517,-0.06732403976188783,0.06398002202556169,-0.05975964018407155,0.05472070276950093,-0.04893223045015355,0.042473510622373256,-0.03543301137421581,0.027907169696919504,-0.01999907054260435,0.01181703482175968,-0.003473135681375617,-0.004918336613052348,0.013242440164420121,1.0
750,0.9999999999999998,-0.07127773042669515,0.07000555564546107,-0.06790205681676019,0.06499221323179301,-0.06131057961874141,0.05690087580138595,-0.05181546752115663,0.046114744587912856,-0.03986640374398681,0.033144644757560175,-0.026029289291858892,0.018604833013696653,-0.01095944219768594,0.003183906741556455,0.00462943797434831,1.0
752,0.9999999999999998,-0.07133841590375212,0.0702469589806341,-0.06844021685964585,0.06593658657767358,-0.06276156119103778,0.05894747019406646,-0.054533150326072546,0.04956355011872294,-0.044089272210469654,0.038166058088397986,-0.031854220504075145,0.02521802934278741,-0.01832505719951687,0.011245491325284206,-0.004051418949923552,1.0
754,0.9999999999999998,-0.07139444850304115,0.07047003585424762,-0.0689382040024511,0.06681215663161845,-0.06411021928939394,0.06085568142933154,-0.05707659566654823,0.05280553597712191,-0.048079316925442574,0.042938676339649116,-0.037427924170342665,0.03159456055925106,-0.025488866409917325,0.019163469989504613,-0.012672893297411069,1.0
756,0.9999999999999998,-0.07144582456996981,0.07067472806862576,-0.06939572593768999,0.06761800975667494,-0.065354355125584,0.06262102985275543,-0.05943767704586746,0.05582717394627321,-0.051815467521156795,0.0474313879950308,-0.04270644166063591,0.03767458445821164,-0.0323719779503179,0.02683672944589533,-0.021108618141178273,1.0
758,0.9999999999999998,-0.0714925407536569,0.07086098222239642,-0.0698125141100623,0.0683533050638814,-0.06649194031952312,0.06423937118998742,-0.06160885063371019,0.058615855280971386,-0.055277994377360494,0.05161490618003062,-0.0476481424162919,0.043401041484330764,-0.03889859114207452,0.034167281492075395,-0.029234949127367345,1.0
760,0.9999999999999998,-0.07153459400715087,0.07102874972442283,-0.07018832387408945,0.06901727528971534,-0.06752112020624228,0.06570690627571475,-0.06358317936925104,0.06115994332164061,-0.05844861280818924,0.055461959575788096,-0.052214052281485034,0.04872019022194754,-0.044996831265988066,0.04106151432962366,-0.036932776758855194,1.0
762,0.9999999999999998,-0.07157198158762877,0.0711779868064804,-0.0705229346377162,0.06960922759671488,-0.06844021685964585,0.06702018997245977,-0.06535435512558394,0.06344882205199669,-0.061310579618741395,0.05894747019406644,-0.05636816088420416,0.05358211174528266,-0.050599541086959805,0.047431387995030584,-0.044089272210469814,1.0
764,0.9999999999999998,-0.07160470105657493,0.07130865453467526,-0.07081614999179327,0.07012854429643878,-0.06924773182812309,0.0681761392582722,-0.06691671886465571,0.06547294039775108,-0.06384878152145053,0.0620487168544477,-0.06007770564249511,0.057941178095496204,-0.055645020427071985,0.05319555863782315,-0.050599541086959784,1.0
766,0.9999999999999998,-0.07163275027994018,0.0714207188196015,-0.07106779782536506,0.07057468349400962,-0.06994234857755242,0.06917204046433009,-0.06826527871831252,0.06722385208150447,-0.06604981494534683,0.06474548329807964,-0.06331343015606128,0.06175648048805459,-0.06007770564249538,0.05828041728873388,-0.05636816088420414,1.0
768,0.9999999999999998,-0.0716561274282809,0.07151415042523467,-0.07127773042669516,0.07094717965356866,-0.07052293463771622,0.07000555564546108,-0.06939572593769001,0.06869425086752542,-0.06790205681676025,0.06702018997245984,-0.06604981494534672,0.06499221323179309,-0.06384878152145075,0.06262102985275551,-0.06131057961874137,1.0
770,0.9999999999999998,-0.07167483097687845,0.07158892497655904,-0.07144582456996983,0.07124564408405164,-0.07098854344862662,0.07067472806862578,-0.07030444865998521,0.06987800104934196,-0.06939572593769001,0.06885800862818464,-0.06826527871831259,0.06761800975667497,-0.0669167188646557,0.06616196632327896,-0.06535435512558413,1.0
772,0.9999999999999998,-0.07168885970583855,0.07164502296592677,-0.07157198158762877,0.07146976534477881,-0.07133841590375213,0.07117798680648041,-0.07098854344862662,0.07077016305292769,-0.07052293463771625,0.07024695898063417,-0.06994234857755252,0.0696092275967149,-0.06924773182812313,0.06885800862818463,-0.06844021685964594,1.0
774,0.9999999999999998,-0.07169821270017086,0.07168242975814706,-0.0716561274282809,0.07161930957043608,-0.07157198158762877,0.07151415042523465,-0.07144582456996981,0.07136701404864518,-0.07127773042669515,0.0711779868064804,-0.07106779782536501,0.07094717965356866,-0.0708161499917933,0.07067472806862576,-0.07052293463771615,1.0
776,0.9999999999999998,-0.07170288934984867,0.07170113559430438,-0.07169821270017086,0.071694120715108,-0.07168885970583855,0.07168242975814706,-0.07167483097687846,0.07166606348593632,-0.0716561274282809,0.07164502296592677,-0.07163275027994018,0.07161930957043608,-0.07160470105657492,0.07158892497655907,-0.07157198158762877,1.0
