,camera_cut,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,constant
374,0.9999999999999998,0.017254603006834717,-0.05773502691896258,-0.04714045207910318,0.03333333333333334,0.06439505508593787,2.0410779985789222e-17,-0.06439505508593789,-0.03333333333333332,0.04714045207910319,0.05773502691896255,-0.017254603006834776,-0.06666666666666667,-0.01725460300683474,0.057735026918962574,0.04714045207910316,-0.033333333333333354,-0.06439505508593787,5.719144933598237e-17,1.0
376,0.9999999999999998,0.01680462388287424,-0.058194805151320646,-0.046142878258027105,0.034932393731338614,0.06375365039753571,-0.002791710248613351,-0.06516105961907306,-0.030058502712628703,0.050007404642030635,0.055269171503669445,-0.02214407545891353,-0.06643285728330028,-0.011347299944402098,0.06071224405374517,0.041954692736655794,-0.03956125910691345,-0.061899055125394224,0.00835554890428696,1.0
378,0.9999999999999998,0.016353825725253502,-0.05864323819110777,-0.04512506464551072,0.03650421489950336,0.0630345717066211,-0.00557852288882102,-0.06577147744046463,-0.026689935503792974,0.05267700082504601,0.0525340502404481,-0.02690301975682602,-0.06573306913803366,-0.005346594955257329,0.0631099506743798,0.03630926900100173,-0.045296086950767804,-0.05853219836186537,0.01657932581099028,1.0
380,0.9999999999999998,0.015902230505238722,-0.05908023861541432,-0.04408745768824344,0.03804757117896212,0.062238695099813446,-0.008355548904287,-0.06622485104002643,-0.02323813648812099,0.0551387049516375,0.04954298836515961,-0.031503384324603645,-0.06457221074190872,0.000698118941083083,0.06490526019154401,0.030266033315969672,-0.050466337043450465,-0.05434185304857029,0.024541636845645337,1.0
382,0.9999999999999998,0.015449860232943818,-0.0595057212301417,-0.04303051251493004,0.03956125910691344,0.06136699023016268,-0.011117916447740147,-0.06652009788613666,-0.019713870002936413,0.05738280180026293,0.04631055803059977,-0.035918052333790945,-0.06295842468249874,0.006737086478863216,0.06608103601676946,0.023891196636353196,-0.05500756655188638,-0.04938697308578336,0.03211691160678111,1.0
384,0.9999999999999998,0.014996736956257662,-0.05991960308661114,-0.04195469273665581,0.0410440983550439,0.06042051913577666,-0.013860779387850679,-0.06665651301042608,-0.016128126373311145,0.0594004349458912,0.04285250731243594,-0.04012100154346989,-0.06090303050950668,0.012720599691769642,0.06662605513460639,0.01725460300683475,-0.05886317285726183,-0.04373726859936701,0.03918568348616492,1.0
386,0.9999999999999998,0.014542882759769499,-0.06032180349773464,-0.04086047024353177,0.042494932649912665,0.05940043494589117,-0.016579325810990322,-0.06663377069104877,-0.012492087639048266,0.06118364171226541,0.03918568348616481,-0.044087457688243493,-0.05842044533625757,0.018599407069282033,0.06653511522855143,0.010428964336015386,-0.06198509905921679,-0.03747222519014191,0.04563647372857925,1.0
388,0.9999999999999998,0.014088319763692571,-0.06071224405374514,-0.03974832499770769,0.04391263067457872,0.05830798047595972,-0.019268786462964833,-0.06645192523041647,-0.008817092683808115,0.0627253845969484,0.035327950948880305,-0.04779404051003224,-0.05552808271400656,0.024325118955841482,0.0658090843381992,0.003489063749529543,-0.06433443296482079,-0.030679985652256648,0.051367549518386076,1.0
390,0.9999999999999998,0.013633070122786015,-0.06109084863748264,-0.03861874482284525,0.04529608695076779,0.05714448671347413,-0.02192444311590556,-0.06611141082553935,-0.00511460187512119,0.06401957904512956,0.03129810418572597,-0.05121890157290163,-0.052246230488389306,0.02985060585591802,0.06445489257363061,-0.0034890637495296737,-0.06588189209643687,-0.023456109893646666,0.05628852836680109,1.0
392,0.9999999999999998,0.013177156025275069,-0.061457543439233375,-0.03747222519014201,0.04664422270089105,0.05591137119636159,-0.024541636845645264,-0.06561304053128278,-0.0013961613255570723,0.06506111746258317,0.027115776205053305,-0.0543418530485703,-0.048597908494760665,0.03513038636644529,0.06248546596612605,-0.010428964336015513,-0.06660818867325723,-0.015902230505238618,0.06032180349773467,1.0
394,0.9999999999999998,0.012720599691769646,-0.06181225697111917,-0.0363092690010018,0.04795598668924343,0.05461013628593275,-0.02711577620505336,-0.06495800431901566,0.002326633113500128,0.06584588937300918,0.022801342888377815,-0.05714448671347419,-0.04460870709059052,0.040121001543469884,0.05991960308661105,-0.017254603006834873,-0.0665042700173216,-0.008124622893676409,0.06340376775301025,1.0
396,0.9999999999999998,0.01226342337418135,-0.06215492008103415,-0.035130386366445186,0.04923035604172557,0.05324236733648621,-0.02964234527899513,-0.06414786623528568,0.006042172013185294,0.06637079764020533,0.01837582372113334,-0.059610282455957876,-0.040306607657491715,0.044781372621532575,0.05678179560953649,-0.023891196636353317,-0.06557143138755908,-0.00023271009434841397,0.06548581671524586,1.0
398,0.9999999999999998,0.011805649354638893,-0.06248546596612609,-0.03393609438335812,0.05046633704345041,0.05180973076379806,-0.032116911606780936,-0.06318456066730574,0.009738868570827397,0.06663377069104877,0.013860779387850618,-0.061724705653999616,-0.035721786331933264,0.04907313914131559,0.053101994534946496,-0.03026603331596979,-0.06382129983547118,0.007662476699524258,0.06653511522855143,1.0
400,0.9999999999999998,0.011347299944402174,-0.06280383018581978,-0.03272691690767607,0.05166296591361196,0.05031397201485148,-0.034535133958208654,-0.06207038772416856,0.013405194743064272,0.06663377069104877,0.00927820673067108,-0.0634752928494759,-0.030886402341324167,0.05296097470236124,0.0489153243001918,-0.03630926900100164,-0.06127568928368233,0.015449860232943854,0.06653511522855145,1.0
402,0.9999999999999998,0.010888397482774821,-0.06310995067437974,-0.03150338432460358,0.0528193095570127,0.04875691344127807,-0.0368927699495563,-0.0608080077448182,0.017029717195719336,0.06637079764020534,0.004650431582941789,-0.06485172521395977,-0.025834372430140137,0.05641287774183756,0.04426174751014944,-0.04195469273665571,-0.057966328633681306,0.02301987993323566,0.06548581671524593,1.0
404,0.9999999999999998,0.010428964336015395,-0.06340376775301024,-0.030266033315969793,0.05393446629166315,0.04714045207910318,-0.03918568348616486,-0.05940043494589123,0.0206011329583298,0.06584588937300917,3.6739403974420595e-17,-0.06584588937300916,-0.02060113295832987,0.059400434945891194,0.03918568348616501,-0.04714045207910309,-0.053934466291663194,0.030266033315969783,0.06340376775301022,1.0
406,0.9999999999999998,0.009969022896247305,-0.06368522414148957,-0.02901540662482187,0.055007566551886336,0.045466557337499894,-0.04140985201855396,-0.05785103022459526,0.024108304672139466,0.06506111746258317,-0.004650431582941716,-0.06645192523041647,-0.015223391340710532,0.06189905512539419,0.033735584274744344,-0.05180973076379801,-0.04923035604172562,0.037086374366686964,0.06032180349773463,1.0
408,0.9999999999999998,0.009508595580367447,-0.06395426496933716,-0.027752052817360085,0.05603777356637895,0.043737268599367156,-0.04356137359934035,-0.05616349313380985,0.0275402953216361,0.06401957904512955,-0.009278206730671005,-0.06666626051051935,-0.00973886857082747,0.06388817163100888,0.0279634721630785,-0.05591137119636158,-0.04391263067457873,0.04338494781772337,0.056288528366801024,1.0
410,0.9999999999999998,0.009047704828953626,-0.06421083778651054,-0.026476526042318687,0.05702428401070044,0.04195469273665586,-0.04563647372857928,-0.054341853048570275,0.030886402341324105,0.06272538459694837,-0.013860779387850547,-0.06648763181496387,-0.0041860346352874615,0.06535141164144814,0.021924443115905516,-0.059400434945891194,-0.03804757117896214,0.049073139141315586,0.051367549518386006,1.0
412,0.9999999999999998,0.008586373105170854,-0.06445489257363063,-0.02518938578789781,0.057966328633681265,0.04012100154346989,-0.047631511975520215,-0.05239045954502676,0.034136190991371426,0.06118364171226544,-0.01837582372113327,-0.06591709206980038,0.0013961613255571172,0.06627673093148768,0.0156761408735059,-0.06223869509981347,-0.03170828060468503,0.054070921265955064,0.045636473728579346,1.0
414,0.9999999999999998,0.008124622893676499,-0.0646863817517331,-0.02389119663635338,0.05886317285726179,0.03823842909006971,-0.04954298836515957,-0.05031397201485149,0.03727952689804979,0.05940043494589118,-0.022801342888377967,-0.06495800431901569,0.006968564217843441,0.06665651301042608,0.009278206730671094,-0.0643950550859379,-0.02497377289439414,0.05830798047595967,0.03918568348616483,1.0
416,0.9999999999999998,0.007662476699524441,-0.06490526019154402,-0.022582528016352757,0.059714117349294195,0.03630926900100181,-0.05136754951838595,-0.04811734853989081,0.04030660765749165,0.05738280180026291,-0.027115776205053347,-0.06361602190108509,0.01249208763904831,0.06648763181496388,0.0027917102486133064,-0.0658458893730092,-0.01792798804101771,0.0617247056539996,0.03211691160678101,1.0
418,0.9999999999999998,0.0071999570470681895,-0.06511148522227786,-0.021263953953204632,0.06051849856886058,0.0343358716606703,-0.053101994534946455,-0.045805834053628175,0.043207993404208736,0.05513870495163747,-0.031298104185726004,-0.06189905512539422,0.017927988041017834,0.06577147744046463,-0.0037214336662109906,-0.06657530231697159,-0.010658745846122312,0.0642730269489407,0.02454163684564524,1.0
420,0.9999999999999998,0.006737086478863089,-0.06530501663995628,-0.01993605281707244,0.0612756892836823,0.0323206413497558,-0.05474328060891361,-0.04338494781772343,0.04597463624904466,0.052677000825045985,-0.03532795094888034,-0.059817224644955244,0.02323813648812103,0.06451394469879806,-0.010199055752269107,-0.06657530231697159,-0.0032566513197075275,0.0659170920698004,0.01657932581099018,1.0
422,0.9999999999999998,0.006273887554567619,-0.06548581671524592,-0.018599407069281974,0.061985099059216765,0.030266033315969748,-0.05628852836680098,-0.04086047024353178,0.048597908494760776,0.0500074046420306,-0.03918568348616494,-0.057382801800262846,0.028385286104338093,0.06272538459694839,-0.01657932581099029,-0.06584588937300918,0.0041860346352875916,0.06663377069104877,0.008355548904286855,1.0
424,0.9999999999999998,0.005810382849843876,-0.06565385020081387,-0.017254603006834707,0.06264617471906056,0.028174550782713286,-0.05773502691896259,-0.03823842909006972,0.05106962954126521,0.04714045207910315,-0.04285250731243597,-0.054610136285932774,0.03333333333333336,0.060420519135776646,-0.02280134288837795,-0.06439505508593787,0.0115765451777954,0.06641297987278302,-4.902713734166668e-17,1.0
426,0.9999999999999998,0.005346594955257258,-0.0658090843381992,-0.015902230505238688,0.06325840077629978,0.026048741899284928,-0.05908023861541435,-0.035525085071381954,0.053382091396582246,0.04408745768824345,-0.0463105580305998,-0.0515155715664901,0.038047571178962236,0.05761832013024691,-0.028805716586798917,-0.06223869509981342,0.018822763789525146,0.06525782591744565,-0.00835554890428695,1.0
428,0.9999999999999998,0.004882546475175442,-0.06595148886419921,-0.01454288275976949,0.06382129983547116,0.02389119663635333,-0.060321803497734645,-0.03272691690767598,0.05552808271400665,0.04086047024353179,-0.04954298836515965,-0.04811734853989074,0.042494932649912685,0.05434185304857029,-0.03453513395820883,-0.05940043494589113,0.025834372430140258,0.06318456066730571,-0.016579325810990274,1.0
430,0.9999999999999998,0.004418260026666672,-0.06608103601676946,-0.013177156025275092,0.06433443296482076,0.021704543630477063,-0.061457543439233354,-0.029850605855917978,0.057500911280483846,0.037472225190141976,-0.052534050240448195,-0.04443549801663015,0.04664422270089098,0.05061808715565866,-0.03993490656770573,-0.05591137119636151,0.03252397727591558,0.06022235285755339,-0.02454163684564533,1.0
432,0.9999999999999998,0.003953758238397436,-0.06619770054043579,-0.011805649354638872,0.06479740003856975,0.019491446981515753,-0.062485465966126114,-0.02690301975682597,0.05929442488608652,0.03393609438335804,-0.05526917150366948,-0.04049172264821917,0.05046633704345047,0.046477673523637505,-0.04495349250558161,-0.05180973076379808,0.03880819801048603,0.05641287774183749,-0.0321169116067811,1.0
434,0.9999999999999998,0.003489063749529583,-0.06630145969121823,-0.010428964336015345,0.06520984004892037,0.017254603006834717,-0.06340376775301027,-0.023891196636353286,0.060903030509506746,0.030266033315969765,-0.057735026918962574,-0.036309269001001725,0.05393446629166327,0.041954692736655794,-0.04954298836515971,-0.04714045207910317,0.044608707090590616,0.05180973076379794,-0.03918568348616491,1.0
436,0.9999999999999998,0.0030241992086169124,-0.06639229324106469,-0.009047704828953607,0.06557143138755905,0.014996736956257636,-0.06421083778651056,-0.020822327900815514,0.06232171175973432,0.0264765260423186,-0.05991960308661116,-0.03191279052937377,0.057024284010700484,0.03708637436668687,-0.05365958649039426,-0.041954692736655794,0.04985320603323553,0.04647767352363751,-0.045636473728579416,1.0
438,0.9999999999999998,0.0025591872725013224,-0.06647018348179468,-0.007662476699524449,0.06588189209643686,0.012720599691769589,-0.06490526019154401,-0.017703741165787233,0.06354604451952982,0.02258252801635267,-0.0618122569711192,-0.0273282022561047,0.05971411734929418,0.03191279052937378,-0.057263993128710985,-0.03630926900100174,0.054476326555675296,0.04049172264821899,-0.05136754951838607,1.0
440,0.9999999999999998,0.002094050605208545,-0.06653511522855143,-0.006273887554567597,0.06614098008763186,0.010428964336015352,-0.06548581671524592,-0.01454288275976945,0.06457221074190875,0.01859940706928188,-0.06340376775301027,-0.022582528016352677,0.06198509905921679,0.026476526042318614,-0.06032180349773468,-0.03026603331596968,0.05842044533625763,0.03393609438335797,-0.05628852836680108,1.0
442,0.9999999999999998,0.0016288118768435498,-0.06658707582276227,-0.004882546475175451,0.06634849333212207,0.008124622893676544,-0.06595148886419921,-0.011347299944402199,0.06539701035661276,0.014542882759769572,-0.06468638175173308,-0.01770374116578725,0.06382129983547115,0.020822327900815535,-0.06280383018581977,-0.023891196636353425,0.061636402240820835,0.026903019756826116,-0.06032180349773457,1.0
444,0.9999999999999998,0.0011634937624855732,-0.06662605513460639,-0.0034890637495296204,0.0665042700173216,0.005810382849843892,-0.06630145969121821,-0.008124622893676494,0.06601787124943802,0.010428964336015485,-0.06565385020081387,-0.01272059969176973,0.06520984004892035,0.014996736956257839,-0.0646863817517331,-0.017254603006834755,0.06408411306255456,0.019491446981515916,-0.06340376775301018,1.0
446,0.9999999999999998,0.0006981189410830579,-0.0666520455649897,-0.002094050605208553,0.06660818867325723,0.0034890637495296286,-0.06653511522855143,-0.004882546475175525,0.06643285728330028,0.006273887554567622,-0.06630145969121821,-0.0076624766995245985,0.06614098008763186,0.009047704828953704,-0.0659514888641992,-0.010428964336015393,0.06573306913803365,0.011805649354639043,-0.06548581671524592,1.0
448,0.9999999999999998,0.00023271009434825324,-0.06666504204702632,-0.0006981189410830809,0.06666016826728695,0.0011634937624855745,-0.0666520455649897,-0.001628811876843589,0.06664067433602362,0.0020940506052085778,-0.06662605513460639,-0.0025591872725013332,0.06660818867325721,0.003024199208616902,-0.06658707582276227,-0.0034890637495295514,0.06656271761213206,0.00395375823839762,-0.06653511522855143,1.0
